净值日期,单位净值,日增长率
2013-08-02,1.0,0.0
2013-08-09,1.001,0.1
2013-08-16,1.001,0.0
2013-08-23,1.002,0.0999
2013-08-26,1.002,0.0
2013-08-27,1.0,-0.1996
2013-08-28,1.001,0.1
2013-08-29,1.002,0.0999
2013-08-30,1.001,-0.0998
2013-09-02,1.001,0.0
2013-09-03,1.002,0.0999
2013-09-04,1.005,0.2994
2013-09-05,1.005,0.0
2013-09-06,1.005,0.0
2013-09-09,1.007,0.199
2013-09-10,1.009,0.1986
2013-09-11,1.009,0.0
2013-09-12,1.008,-0.0991
2013-09-13,1.009,0.0992
2013-09-16,1.01,0.0991
2013-09-17,1.014,0.396
2013-09-18,1.019,0.4931
2013-09-23,1.017,-0.1963
2013-09-24,1.017,0.0
2013-09-25,1.017,0.0
2013-09-26,1.021,0.3933
2013-09-27,1.021,0.0
2013-09-30,1.019,-0.1959
2013-10-08,1.004,-1.472
2013-10-09,1.001,-0.2988
2013-10-10,1.014,1.2987
2013-10-11,1.02,0.5917
2013-10-14,1.025,0.4902
2013-10-15,1.022,-0.2927
2013-10-16,1.031,0.8806
2013-10-17,1.037,0.582
2013-10-18,1.044,0.675
2013-10-21,1.044,0.0
2013-10-22,1.047,0.2874
2013-10-23,1.037,-0.9551
2013-10-24,1.042,0.4822
2013-10-25,1.049,0.6718
2013-10-28,1.047,-0.1907
2013-10-29,1.049,0.191
2013-10-30,1.047,-0.1907
2013-10-31,1.044,-0.2865
2013-11-01,1.044,0.0
2013-11-04,1.048,0.3831
2013-11-05,1.05,0.1908
2013-11-06,1.047,-0.2857
2013-11-07,1.026,-2.0057
2013-11-08,1.037,1.0721
2013-11-11,1.036,-0.0964
2013-11-12,1.036,0.0
2013-11-13,1.047,1.0618
2013-11-14,1.047,0.0
2013-11-15,1.049,0.191
2013-11-18,1.037,-1.1439
2013-11-19,1.036,-0.0964
2013-11-20,1.032,-0.3861
2013-11-21,1.042,0.969
2013-11-22,1.048,0.5758
2013-11-25,1.048,0.0
2013-11-26,1.053,0.4771
2013-11-27,1.06,0.6648
2013-11-28,1.059,-0.0943
2013-11-29,1.065,0.5666
2013-12-02,1.063,-0.1878
2013-12-03,1.063,0.0
2013-12-04,1.062,-0.0941
2013-12-05,1.06,-0.1883
2013-12-06,1.067,0.6604
2013-12-09,1.067,0.0
2013-12-10,1.065,-0.1874
2013-12-11,1.05,-1.4085
2013-12-12,1.047,-0.2857
2013-12-13,1.046,-0.0955
2013-12-16,1.051,0.478
2013-12-17,1.048,-0.2854
2013-12-18,1.06,1.145
2013-12-19,1.057,-0.283
2013-12-20,1.067,0.9461
2013-12-23,1.077,0.9372
2013-12-24,1.077,0.0
2013-12-25,1.078,0.0929
2013-12-26,1.081,0.2783
2013-12-27,1.076,-0.4625
2013-12-30,1.074,-0.1859
2013-12-31,1.078,0.3724
2014-01-02,1.071,-0.6494
2014-01-03,1.065,-0.5602
2014-01-06,1.062,-0.2817
2014-01-07,1.07,0.7533
2014-01-08,1.073,0.2804
2014-01-09,1.07,-0.2796
2014-01-10,1.071,0.0935
2014-01-13,1.058,-1.2138
2014-01-14,1.074,1.5123
2014-01-15,1.082,0.7449
2014-01-16,1.083,0.0924
2014-01-17,1.077,-0.554
2014-01-20,1.078,0.0929
2014-01-21,1.084,0.5566
2014-01-22,1.087,0.2768
2014-01-23,1.084,-0.276
2014-01-24,1.068,-1.476
2014-01-27,1.06,-0.7491
2014-01-28,1.058,-0.1887
2014-01-29,1.049,-0.8507
2014-01-30,1.065,1.5253
2014-02-07,1.071,0.5634
2014-02-10,1.075,0.3735
2014-02-11,1.084,0.8372
2014-02-12,1.086,0.1845
2014-02-13,1.094,0.7366
2014-02-14,1.095,0.0914
2014-02-17,1.094,-0.0913
2014-02-18,1.098,0.3656
2014-02-19,1.092,-0.5464
2014-02-20,1.097,0.4579
2014-02-21,1.094,-0.2735
2014-02-24,1.101,0.6399
2014-02-25,1.099,-0.1817
2014-02-26,1.098,-0.091
2014-02-27,1.106,0.7286
2014-02-28,1.105,-0.0904
2014-03-03,1.096,-0.8145
2014-03-04,1.111,1.3686
2014-03-05,1.114,0.27
2014-03-06,1.111,-0.2693
2014-03-07,1.106,-0.45
2014-03-10,1.108,0.1808
2014-03-11,1.105,-0.2708
2014-03-12,1.109,0.362
2014-03-13,1.095,-1.2624
2014-03-14,1.09,-0.4566
2014-03-17,1.097,0.6422
2014-03-18,1.109,1.0939
2014-03-19,1.103,-0.541
2014-03-20,1.108,0.4533
2014-03-21,1.1,-0.722
2014-03-24,1.092,-0.7273
2014-03-25,1.095,0.2747
2014-03-26,1.084,-1.0046
2014-03-27,1.079,-0.4613
2014-03-28,1.082,0.278
2014-03-31,1.088,0.5545
2014-04-01,1.102,1.2868
2014-04-02,1.103,0.0907
2014-04-03,1.098,-0.4533
2014-04-04,1.076,-2.0036
2014-04-08,1.075,-0.0929
2014-04-09,1.089,1.3023
2014-04-10,1.063,-2.3875
2014-04-11,1.054,-0.8467
2014-04-14,1.061,0.6641
2014-04-15,1.064,0.2828
2014-04-16,1.075,1.0338
2014-04-17,1.075,0.0
2014-04-18,1.075,0.0
2014-04-21,1.082,0.6512
2014-04-22,1.088,0.5545
2014-04-23,1.08,-0.7353
2014-04-24,1.091,1.0185
2014-04-25,1.076,-1.3749
2014-04-28,1.08,0.3717
2014-04-29,1.087,0.6481
2014-04-30,1.089,0.184
2014-05-05,1.094,0.4591
2014-05-06,1.081,-1.1883
2014-05-07,1.078,-0.2775
2014-05-08,1.077,-0.0928
2014-05-09,1.081,0.3714
2014-05-12,1.097,1.4801
2014-05-13,1.098,0.0912
2014-05-14,1.093,-0.4554
2014-05-15,1.086,-0.6404
2014-05-16,1.091,0.4604
2014-05-19,1.098,0.6416
2014-05-20,1.094,-0.3643
2014-05-21,1.103,0.8227
2014-05-22,1.107,0.3626
2014-05-23,1.114,0.6323
2014-05-26,1.115,0.0898
2014-05-27,1.126,0.9865
2014-05-28,1.124,-0.1776
2014-05-29,1.13,0.5338
2014-05-30,1.13,0.0
2014-06-03,1.129,-0.0885
2014-06-04,1.133,0.3543
2014-06-05,1.146,1.1474
2014-06-06,1.15,0.349
2014-06-09,1.147,-0.2609
2014-06-10,1.147,0.0
2014-06-11,1.147,0.0
2014-06-12,1.14,-0.6103
2014-06-13,1.146,0.5263
2014-06-16,1.147,0.0873
2014-06-17,1.147,0.0
2014-06-18,1.155,0.6975
2014-06-19,1.155,0.0
2014-06-20,1.157,0.1732
2014-06-23,1.159,0.1729
2014-06-24,1.158,-0.0863
2014-06-25,1.167,0.7772
2014-06-26,1.166,-0.0857
2014-06-27,1.171,0.4288
2014-06-30,1.171,0.0
2014-07-01,1.182,0.9394
2014-07-02,1.185,0.2538
2014-07-03,1.192,0.5907
2014-07-04,1.193,0.0839
2014-07-07,1.19,-0.2515
2014-07-08,1.176,-1.1765
2014-07-09,1.184,0.6803
2014-07-10,1.178,-0.5068
2014-07-11,1.187,0.764
2014-07-14,1.193,0.5055
2014-07-15,1.19,-0.2515
2014-07-16,1.197,0.5882
2014-07-17,1.183,-1.1696
2014-07-18,1.199,1.3525
2014-07-21,1.196,-0.2502
2014-07-22,1.205,0.7525
2014-07-23,1.21,0.4149
2014-07-24,1.21,0.0
2014-07-25,1.206,-0.3306
2014-07-28,1.206,0.0
2014-07-29,1.204,-0.1658
2014-07-30,1.209,0.4153
2014-07-31,1.188,-1.737
2014-08-01,1.184,-0.3367
2014-08-04,1.187,0.2534
2014-08-05,1.177,-0.8425
2014-08-06,1.175,-0.1699
2014-08-07,1.171,-0.3404
2014-08-08,1.178,0.5978
2014-08-11,1.182,0.3396
2014-08-12,1.18,-0.1692
2014-08-13,1.193,1.1017
2014-08-14,1.198,0.4191
2014-08-15,1.202,0.3339
2014-08-18,1.212,0.8319
2014-08-19,1.218,0.495
2014-08-20,1.219,0.0821
2014-08-21,1.223,0.3281
2014-08-22,1.223,0.0
2014-08-25,1.227,0.3271
2014-08-26,1.229,0.163
2014-08-27,1.23,0.0814
2014-08-28,1.227,-0.2439
2014-08-29,1.231,0.326
2014-09-01,1.231,0.0
2014-09-02,1.235,0.3249
2014-09-03,1.229,-0.4858
2014-09-04,1.229,0.0
2014-09-05,1.238,0.7323
2014-09-09,1.225,-1.0501
2014-09-10,1.231,0.4898
2014-09-11,1.23,-0.0812
2014-09-12,1.225,-0.4065
2014-09-15,1.215,-0.8163
2014-09-16,1.225,0.823
2014-09-17,1.226,0.0816
2014-09-18,1.234,0.6525
2014-09-19,1.234,0.0
2014-09-22,1.222,-0.9724
2014-09-23,1.219,-0.2455
2014-09-24,1.23,0.9024
2014-09-25,1.207,-1.8699
2014-09-26,1.219,0.9942
2014-09-29,1.217,-0.1641
2014-09-30,1.218,0.0
2014-10-08,1.213,-0.4105
2014-10-09,1.192,-1.7312
2014-10-10,1.168,-2.0134
2014-10-13,1.151,-1.4555
2014-10-14,1.151,0.0
2014-10-15,1.142,-0.7819
2014-10-16,1.135,-0.613
2014-10-17,1.147,1.0573
2014-10-20,1.163,1.3949
2014-10-21,1.188,2.1496
2014-10-22,1.184,-0.3367
2014-10-23,1.2,1.3514
2014-10-24,1.207,0.5833
2014-10-27,1.208,0.0829
2014-10-28,1.224,1.3245
2014-10-29,1.221,-0.2451
2014-10-30,1.225,0.3276
2014-10-31,1.24,1.2245
2014-11-03,1.244,0.3226
2014-11-04,1.243,-0.0804
2014-11-05,1.243,0.0
2014-11-06,1.246,0.2414
2014-11-07,1.246,0.0
2014-11-10,1.245,-0.0803
2014-11-11,1.248,0.241
2014-11-12,1.251,0.2404
2014-11-13,1.256,0.3997
2014-11-14,1.259,0.2389
2014-11-17,1.256,-0.2383
2014-11-18,1.264,0.6369
2014-11-19,1.259,-0.3956
2014-11-20,1.265,0.4766
2014-11-21,1.266,0.0791
2014-11-24,1.276,0.7899
2014-11-25,1.277,0.0784
2014-11-26,1.284,0.5482
2014-11-27,1.284,0.0
2014-11-28,1.29,0.4673
2014-12-01,1.277,-1.0078
2014-12-02,1.281,0.3132
2014-12-03,1.284,0.2342
2014-12-04,1.284,0.0
2014-12-05,1.284,0.0
2014-12-08,1.272,-0.9346
2014-12-09,1.276,0.3145
2014-12-10,1.255,-1.6458
2014-12-11,1.261,0.4781
2014-12-12,1.248,-1.0309
2014-12-15,1.235,-1.0417
2014-12-16,1.218,-1.3765
2014-12-17,1.238,1.642
2014-12-18,1.268,2.4233
2014-12-19,1.272,0.3155
2014-12-22,1.275,0.2358
2014-12-23,1.272,-0.2353
2014-12-24,1.273,0.0786
2014-12-25,1.272,-0.0786
2014-12-26,1.28,0.6289
2014-12-29,1.279,-0.0781
2014-12-30,1.272,-0.5473
2014-12-31,1.258,-1.1006
2015-01-05,1.24,-1.4308
2015-01-06,1.227,-1.0484
2015-01-07,1.241,1.141
2015-01-08,1.264,1.8533
2015-01-09,1.257,-0.5538
2015-01-12,1.245,-0.9547
2015-01-13,1.243,-0.1606
2015-01-14,1.238,-0.4023
2015-01-15,1.223,-1.2116
2015-01-16,1.236,1.063
2015-01-19,1.237,0.0809
2015-01-20,1.244,0.5659
2015-01-21,1.249,0.4019
2015-01-22,1.268,1.5212
2015-01-23,1.272,0.3155
2015-01-26,1.271,-0.0786
2015-01-27,1.242,-2.2817
2015-01-28,1.234,-0.6441
2015-01-29,1.246,0.9724
2015-01-30,1.238,-0.6421
2015-02-02,1.249,0.8885
2015-02-03,1.258,0.7206
2015-02-04,1.255,-0.2385
2015-02-05,1.268,1.0359
2015-02-06,1.259,-0.7098
2015-02-09,1.257,-0.1589
2015-02-10,1.272,1.1933
2015-02-11,1.277,0.3931
2015-02-12,1.29,1.018
2015-02-13,1.297,0.5426
2015-02-16,1.297,0.0
2015-02-17,1.298,0.0771
2015-02-25,1.311,1.0015
2015-02-26,1.316,0.3814
2015-02-27,1.313,-0.228
2015-03-02,1.324,0.8378
2015-03-03,1.318,-0.4532
2015-03-04,1.314,-0.3035
2015-03-05,1.316,0.1522
2015-03-06,1.302,-1.0638
2015-03-09,1.307,0.384
2015-03-10,1.284,-1.7598
2015-03-11,1.279,-0.3894
2015-03-12,1.287,0.6255
2015-03-13,1.281,-0.4662
2015-03-16,1.297,1.249
2015-03-17,1.297,0.0
2015-03-18,1.309,0.9252
2015-03-19,1.308,-0.0764
2015-03-20,1.317,0.6881
2015-03-23,1.312,-0.3797
2015-03-24,1.307,-0.3811
2015-03-25,1.28,-2.0658
2015-03-26,1.277,-0.2344
2015-03-27,1.283,0.4699
2015-03-30,1.297,1.0912
2015-03-31,1.284,-1.0023
2015-04-01,1.278,-0.4673
2015-04-02,1.278,0.0
2015-04-03,1.277,-0.0782
2015-04-07,1.284,0.5482
2015-04-08,1.293,0.7009
2015-04-09,1.3,0.5414
2015-04-10,1.305,0.3846
2015-04-13,1.302,-0.2299
2015-04-14,1.298,-0.3072
2015-04-15,1.306,0.6163
2015-04-16,1.302,-0.3063
2015-04-17,1.283,-1.4593
2015-04-20,1.301,1.403
2015-04-21,1.307,0.4612
2015-04-22,1.315,0.6121
2015-04-23,1.319,0.3042
2015-04-24,1.336,1.2889
2015-04-27,1.332,-0.2994
2015-04-28,1.33,-0.1502
2015-04-29,1.322,-0.6015
2015-04-30,1.301,-1.5885
2015-05-04,1.32,1.4604
2015-05-05,1.3,-1.5152
2015-05-06,1.291,-0.6923
2015-05-07,1.297,0.4648
2015-05-08,1.314,1.3107
2015-05-11,1.308,-0.4566
2015-05-12,1.303,-0.3823
2015-05-13,1.305,0.1535
2015-05-14,1.323,1.3793
2015-05-15,1.323,0.0
2015-05-18,1.328,0.3779
2015-05-19,1.326,-0.1506
2015-05-20,1.328,0.1508
2015-05-21,1.334,0.4518
2015-05-22,1.334,0.0
2015-05-25,1.334,0.0
2015-05-26,1.319,-1.1244
2015-05-27,1.341,1.6679
2015-05-28,1.338,-0.2237
2015-05-29,1.331,-0.5232
2015-06-01,1.335,0.3005
2015-06-02,1.331,-0.2996
2015-06-03,1.333,0.1503
2015-06-04,1.324,-0.6752
2015-06-05,1.322,-0.1511
2015-06-08,1.308,-1.059
2015-06-09,1.306,-0.1529
2015-06-10,1.323,1.3017
2015-06-11,1.324,0.0756
2015-06-12,1.314,-0.7553
2015-06-15,1.307,-0.5327
2015-06-16,1.314,0.5356
2015-06-17,1.318,0.3044
2015-06-18,1.335,1.2898
2015-06-19,1.329,-0.4494
2015-06-23,1.339,0.7524
2015-06-24,1.332,-0.5228
2015-06-25,1.331,-0.0751
2015-06-26,1.322,-0.6762
2015-06-29,1.289,-2.4962
2015-06-30,1.293,0.3103
2015-07-01,1.303,0.7734
2015-07-02,1.305,0.1535
2015-07-03,1.305,0.0
2015-07-06,1.3,-0.3831
2015-07-07,1.303,0.2308
2015-07-08,1.28,-1.7652
2015-07-09,1.279,-0.0781
2015-07-10,1.297,1.4073
2015-07-13,1.316,1.4649
2015-07-14,1.326,0.7599
2015-07-15,1.327,0.0754
2015-07-16,1.344,1.2811
2015-07-17,1.361,1.2649
2015-07-20,1.366,0.3674
2015-07-21,1.364,-0.1464
2015-07-22,1.349,-1.0997
2015-07-23,1.344,-0.3706
2015-07-24,1.33,-1.0417
2015-07-27,1.318,-0.9023
2015-07-28,1.33,0.9105
2015-07-29,1.337,0.5263
2015-07-30,1.342,0.374
2015-07-31,1.339,-0.2235
2015-08-03,1.324,-1.1202
2015-08-04,1.32,-0.3021
2015-08-05,1.33,0.7576
2015-08-06,1.309,-1.5789
2015-08-07,1.308,-0.0764
2015-08-10,1.322,1.0703
2015-08-11,1.331,0.6808
2015-08-12,1.357,1.9534
2015-08-13,1.369,0.8843
2015-08-14,1.371,0.1461
2015-08-17,1.381,0.7294
2015-08-18,1.375,-0.4345
2015-08-19,1.366,-0.6545
2015-08-20,1.33,-2.6354
2015-08-21,1.277,-3.985
2015-08-24,1.231,-3.6022
2015-08-25,1.225,-0.4874
2015-08-26,1.284,4.8163
2015-08-27,1.316,2.4922
2015-08-28,1.316,0.0
2015-08-31,1.298,-1.3678
2015-09-01,1.257,-3.1587
2015-09-02,1.288,2.4662
2015-09-07,1.267,-1.6304
2015-09-08,1.303,2.8414
2015-09-09,1.287,-1.2279
2015-09-10,1.302,1.1655
2015-09-11,1.309,0.5376
2015-09-14,1.304,-0.382
2015-09-15,1.317,0.9969
2015-09-16,1.325,0.6074
2015-09-17,1.324,-0.0755
2015-09-18,1.305,-1.435
2015-09-21,1.309,0.3065
2015-09-22,1.292,-1.2987
2015-09-23,1.293,0.0774
2015-09-24,1.289,-0.3094
2015-09-25,1.278,-0.8534
2015-09-28,1.243,-2.7387
2015-09-29,1.237,-0.4827
2015-09-30,1.264,2.1827
2015-10-08,1.315,4.0348
2015-10-09,1.319,0.3042
2015-10-12,1.32,0.0758
2015-10-13,1.308,-0.9091
2015-10-14,1.311,0.2294
2015-10-15,1.331,1.5256
2015-10-16,1.338,0.5259
2015-10-19,1.346,0.5979
2015-10-20,1.34,-0.4458
2015-10-21,1.329,-0.8209
2015-10-22,1.358,2.1821
2015-10-23,1.394,2.651
2015-10-26,1.395,0.0717
2015-10-27,1.393,-0.1434
2015-10-28,1.407,1.005
2015-10-29,1.405,-0.1421
2015-10-30,1.396,-0.6406
2015-11-02,1.403,0.5014
2015-11-03,1.411,0.5702
2015-11-04,1.412,0.0709
2015-11-05,1.409,-0.2125
2015-11-06,1.415,0.4258
2015-11-09,1.403,-0.8481
2015-11-10,1.4,-0.2138
2015-11-11,1.399,-0.0714
2015-11-12,1.386,-0.9292
2015-11-13,1.362,-1.7316
2015-11-16,1.382,1.4684
2015-11-17,1.381,-0.0724
2015-11-18,1.408,1.9551
2015-11-19,1.409,0.071
2015-11-20,1.418,0.6388
2015-11-23,1.417,-0.0705
2015-11-24,1.417,0.0
2015-11-25,1.418,0.0706
2015-11-26,1.419,0.0705
2015-11-27,1.421,0.1409
2015-11-30,1.418,-0.2111
2015-12-01,1.433,1.0578
2015-12-02,1.423,-0.6978
2015-12-03,1.4,-1.6163
2015-12-04,1.427,1.9286
2015-12-07,1.424,-0.2102
2015-12-08,1.426,0.1404
2015-12-09,1.407,-1.3324
2015-12-10,1.414,0.4975
2015-12-11,1.387,-1.9095
2015-12-14,1.4,0.9373
2015-12-15,1.409,0.6429
2015-12-16,1.429,1.4194
2015-12-17,1.412,-1.1896
2015-12-18,1.389,-1.6289
2015-12-21,1.401,0.8639
2015-12-22,1.411,0.7138
2015-12-23,1.42,0.6378
2015-12-24,1.421,0.0704
2015-12-25,1.42,-0.0704
2015-12-28,1.42,0.0
2015-12-29,1.443,1.6197
2015-12-30,1.433,-0.693
2015-12-31,1.416,-1.1863
2016-01-04,1.392,-1.6949
2016-01-05,1.392,0.0
2016-01-06,1.382,-0.7184
2016-01-07,1.348,-2.4602
2016-01-08,1.338,-0.7418
2016-01-11,1.341,0.2242
2016-01-12,1.356,1.1186
2016-01-13,1.314,-3.0973
2016-01-14,1.339,1.9026
2016-01-15,1.301,-2.8379
2016-01-18,1.3,-0.0769
2016-01-19,1.302,0.1538
2016-01-20,1.298,-0.3072
2016-01-21,1.301,0.2311
2016-01-22,1.333,2.4596
2016-01-25,1.315,-1.3503
2016-01-26,1.326,0.8365
2016-01-27,1.299,-2.0362
2016-01-28,1.316,1.3087
2016-01-29,1.342,1.9757
2016-02-01,1.343,0.0745
2016-02-02,1.318,-1.8615
2016-02-03,1.312,-0.4552
2016-02-04,1.309,-0.2287
2016-02-05,1.269,-3.0558
2016-02-15,1.263,-0.4728
2016-02-16,1.286,1.8211
2016-02-17,1.312,2.0218
2016-02-18,1.299,-0.9909
2016-02-19,1.303,0.3079
2016-02-22,1.319,1.2279
2016-02-23,1.304,-1.1372
2016-02-24,1.314,0.7669
2016-02-25,1.325,0.8371
2016-02-26,1.323,-0.1509
2016-02-29,1.317,-0.4535
2016-03-01,1.344,2.0501
2016-03-02,1.346,0.1488
2016-03-03,1.343,-0.2229
2016-03-04,1.34,-0.2234
2016-03-07,1.329,-0.8209
2016-03-08,1.317,-0.9029
2016-03-09,1.327,0.7593
2016-03-10,1.325,-0.1507
2016-03-11,1.341,1.2075
2016-03-14,1.343,0.1491
2016-03-15,1.347,0.2978
2016-03-16,1.36,0.9651
2016-03-17,1.354,-0.4412
2016-03-18,1.35,-0.2954
2016-03-21,1.357,0.5185
2016-03-22,1.364,0.5158
2016-03-23,1.354,-0.7331
2016-03-24,1.359,0.3693
2016-03-25,1.36,0.0736
2016-03-28,1.358,-0.1471
2016-03-29,1.374,1.1782
2016-03-30,1.377,0.2183
2016-03-31,1.37,-0.5084
2016-04-01,1.383,0.9489
2016-04-05,1.367,-1.1569
2016-04-06,1.39,1.6825
2016-04-07,1.368,-1.5827
2016-04-08,1.369,0.0731
2016-04-11,1.363,-0.4383
2016-04-12,1.373,0.7337
2016-04-13,1.389,1.1653
2016-04-14,1.396,0.504
2016-04-15,1.393,-0.2149
2016-04-18,1.395,0.1436
2016-04-19,1.386,-0.6452
2016-04-20,1.384,-0.1443
2016-04-21,1.389,0.3613
2016-04-22,1.371,-1.2959
2016-04-25,1.375,0.2918
2016-04-26,1.363,-0.8727
2016-04-27,1.349,-1.0271
2016-04-28,1.336,-0.9637
2016-04-29,1.32,-1.1976
2016-05-03,1.32,0.0
2016-05-04,1.32,0.0
2016-05-05,1.324,0.303
2016-05-06,1.332,0.6042
2016-05-09,1.332,0.0
2016-05-10,1.353,1.5766
2016-05-11,1.341,-0.8869
2016-05-12,1.33,-0.8203
2016-05-13,1.332,0.1504
2016-05-16,1.351,1.4264
2016-05-17,1.331,-1.4804
2016-05-18,1.336,0.3757
2016-05-19,1.336,0.0
2016-05-20,1.348,0.8982
2016-05-23,1.344,-0.2967
2016-05-24,1.371,2.0089
2016-05-25,1.384,0.9482
2016-05-26,1.384,0.0
2016-05-27,1.39,0.4335
2016-05-30,1.396,0.4317
2016-05-31,1.4,0.2865
2016-06-01,1.4,0.0
2016-06-02,1.399,-0.0714
2016-06-03,1.395,-0.2859
2016-06-06,1.393,-0.1434
2016-06-07,1.392,-0.0718
2016-06-08,1.393,0.0718
2016-06-13,1.368,-1.7947
2016-06-14,1.369,0.0731
2016-06-15,1.369,0.0
2016-06-16,1.367,-0.1461
2016-06-17,1.355,-0.8778
2016-06-20,1.36,0.369
2016-06-21,1.363,0.2206
2016-06-22,1.366,0.2201
2016-06-23,1.378,0.8785
2016-06-24,1.328,-3.6284
2016-06-27,1.315,-0.9789
2016-06-28,1.345,2.2814
2016-06-29,1.361,1.1896
2016-06-30,1.376,1.1021
2016-07-01,1.386,0.7267
2016-07-04,1.385,-0.0722
2016-07-05,1.38,-0.361
2016-07-06,1.395,1.087
2016-07-07,1.399,0.2867
2016-07-08,1.42,1.5011
2016-07-11,1.426,0.4225
2016-07-12,1.435,0.6311
2016-07-13,1.43,-0.3484
2016-07-14,1.438,0.5594
2016-07-15,1.435,-0.2086
2016-07-18,1.447,0.8362
2016-07-19,1.442,-0.3455
2016-07-20,1.456,0.9709
2016-07-21,1.451,-0.3434
2016-07-22,1.453,0.1378
2016-07-25,1.456,0.2065
2016-07-26,1.454,-0.1374
2016-07-27,1.461,0.4814
2016-07-28,1.464,0.2053
2016-07-29,1.465,0.0683
2016-08-01,1.467,0.1365
2016-08-02,1.45,-1.1588
2016-08-03,1.449,-0.069
2016-08-04,1.457,0.5521
2016-08-05,1.469,0.8236
2016-08-08,1.472,0.2042
2016-08-09,1.474,0.1359
2016-08-10,1.47,-0.2714
2016-08-11,1.469,-0.068
2016-08-12,1.476,0.4765
2016-08-15,1.478,0.1355
2016-08-16,1.47,-0.5413
2016-08-17,1.468,-0.1361
2016-08-18,1.472,0.2725
2016-08-19,1.469,-0.2038
2016-08-22,1.478,0.6127
2016-08-23,1.48,0.1353
2016-08-24,1.468,-0.8108
2016-08-25,1.469,0.0681
2016-08-26,1.469,0.0
2016-08-29,1.479,0.6807
2016-08-30,1.474,-0.3381
2016-08-31,1.474,0.0
2016-09-01,1.475,0.0678
2016-09-02,1.478,0.2034
2016-09-05,1.481,0.203
2016-09-06,1.486,0.3376
2016-09-07,1.485,-0.0673
2016-09-08,1.478,-0.4714
2016-09-09,1.447,-2.0974
2016-09-12,1.473,1.7968
2016-09-13,1.459,-0.9504
2016-09-14,1.469,0.6854
2016-09-19,1.48,0.7488
2016-09-20,1.479,-0.0676
2016-09-21,1.495,1.0818
2016-09-22,1.501,0.4013
2016-09-23,1.496,-0.3331
2016-09-26,1.485,-0.7353
2016-09-27,1.496,0.7407
2016-09-28,1.499,0.2005
2016-09-29,1.49,-0.6004
2016-09-30,1.502,0.8054
2016-10-10,1.511,0.5992
2016-10-11,1.494,-1.1251
2016-10-12,1.497,0.2008
2016-10-13,1.493,-0.2672
2016-10-14,1.491,-0.134
2016-10-17,1.492,0.0671
2016-10-18,1.501,0.6032
2016-10-19,1.501,0.0
2016-10-20,1.5,-0.0666
