净值日期,单位净值,日增长率
2020-12-02,1.9328,-0.45
2020-12-03,1.934,0.06
2020-12-04,1.9406,0.34
2020-12-07,1.9462,0.29
2020-12-08,1.9508,0.24
2020-12-09,1.9109,-2.05
2020-12-10,1.9212,0.54
2020-12-11,1.9152,-0.31
2020-12-14,1.9265,0.59
2020-12-15,1.9482,1.13
2020-12-16,1.9565,0.43
2020-12-17,1.9688,0.63
2020-12-18,1.9655,-0.17
2020-12-21,1.964,-0.08
2020-12-22,1.9644,0.02
2020-12-23,1.9601,-0.22
2020-12-24,1.9626,0.13
2020-12-25,1.9617,-0.05
2020-12-28,1.9773,0.8
2020-12-29,1.9844,0.36
2020-12-30,1.9809,-0.18
2020-12-31,1.9848,0.2
2021-01-04,1.9612,-1.19
2021-01-05,1.9574,-0.19
2021-01-06,1.9268,-1.56
2021-01-07,1.9726,2.38
2021-01-08,1.9996,1.37
2021-01-11,1.9717,-1.4
2021-01-12,1.9719,0.01
2021-01-13,1.9771,0.26
2021-01-14,1.9706,-0.33
2021-01-15,1.9536,-0.86
2021-01-18,1.9597,0.31
2021-01-19,1.9885,1.47
2021-01-20,2.0305,2.11
2021-01-21,2.0418,0.56
2021-01-22,2.0338,-0.39
2021-01-25,2.0566,1.12
2021-01-26,2.0585,0.09
2021-01-27,1.9995,-2.87
2021-01-28,2.0174,0.9
2021-01-29,1.9739,-2.16
2021-02-01,2.0183,2.25
2021-02-02,2.0519,1.66
2021-02-03,2.0421,-0.48
2021-02-04,2.0632,1.03
2021-02-05,2.0729,0.47
2021-02-08,2.0849,0.58
2021-02-09,2.0793,-0.27
2021-02-10,2.0703,-0.43
2021-02-18,2.0724,0.1
2021-02-19,2.0668,-0.27
2021-02-22,2.0135,-2.58
2021-02-23,2.0079,-0.28
2021-02-24,2.0264,0.92
2021-02-25,1.955,-3.52
2021-02-26,1.9723,0.88
2021-03-01,2.0279,2.82
2021-03-02,1.9916,-1.79
2021-03-03,1.9354,-2.82
2021-03-04,1.9093,-1.35
2021-03-05,1.943,1.77
2021-03-08,1.8861,-2.93
2021-03-09,1.9738,4.65
2021-03-10,1.9609,-0.65
2021-03-11,2.0006,2.02
2021-03-12,1.9806,-1.0
2021-03-15,2.0061,1.29
2021-03-16,2.0166,0.52
2021-03-17,2.0222,0.28
2021-03-18,1.9589,-3.13
2021-03-19,1.9771,0.93
2021-03-22,2.0117,1.75
2021-03-23,1.9972,-0.72
2021-03-24,1.9708,-1.32
2021-03-25,1.9696,-0.06
2021-03-26,2.0011,1.6
2021-03-29,2.0001,-0.05
2021-03-30,1.9965,-0.18
2021-03-31,2.0271,1.53
2021-04-01,2.058,1.52
2021-04-02,2.0599,0.09
2021-04-06,2.0928,1.6
2021-04-07,2.0941,0.06
2021-04-08,2.1171,1.1
2021-04-09,2.1281,0.52
2021-04-12,2.1294,0.06
2021-04-13,2.15,0.97
2021-04-14,2.1206,-1.37
2021-04-15,2.1508,1.42
2021-04-16,2.1527,0.09
2021-04-19,2.1314,-0.99
2021-04-20,2.1132,-0.85
2021-04-21,2.1295,0.77
2021-04-22,2.1001,-1.38
2021-04-23,2.1268,1.27
2021-04-26,2.1381,0.53
2021-04-27,2.129,-0.43
2021-04-28,2.1183,-0.5
2021-04-29,2.124,0.27
2021-04-30,2.107,-0.8
2021-05-06,2.0782,-1.37
2021-05-07,2.0874,0.44
2021-05-10,2.0278,-2.86
2021-05-11,2.0216,-0.31
2021-05-12,1.9715,-2.48
2021-05-13,1.997,1.29
2021-05-14,2.0354,1.92
2021-05-17,2.0175,-0.88
2021-05-18,2.0052,-0.61
2021-05-19,2.0054,0.01
2021-05-20,2.0478,2.11
2021-05-21,2.0311,-0.82
2021-05-24,2.0671,1.77
2021-05-25,2.0655,-0.08
2021-05-26,2.0664,0.04
2021-05-27,2.058,-0.41
2021-05-28,2.0568,-0.06
2021-05-31,2.0514,-0.26
2021-06-01,2.0434,-0.39
2021-06-02,2.0526,0.45
2021-06-03,2.0331,-0.95
2021-06-04,2.0755,2.09
2021-06-07,2.0767,0.06
2021-06-08,2.0761,-0.03
2021-06-09,2.0782,0.1
2021-06-10,2.0996,1.03
2021-06-11,2.1012,0.08
2021-06-15,2.1126,0.54
2021-06-16,2.106,-0.31
2021-06-17,2.139,1.57
2021-06-18,2.1243,-0.69
2021-06-21,2.143,0.88
2021-06-22,2.1646,1.01
2021-06-23,2.1654,0.04
2021-06-24,2.1855,0.93
2021-06-25,2.1799,-0.26
2021-06-28,2.1999,0.92
2021-06-29,2.2064,0.3
2021-06-30,2.205,-0.06
2021-07-01,2.2094,0.2
2021-07-02,2.2337,1.1
2021-07-05,2.233,-0.03
2021-07-06,2.2387,0.26
2021-07-07,2.2475,0.39
2021-07-08,2.2325,-0.67
2021-07-09,2.2494,0.76
2021-07-12,2.2577,0.37
2021-07-13,2.2562,-0.07
2021-07-14,2.2619,0.25
2021-07-15,2.2402,-0.96
2021-07-16,2.2253,-0.67
2021-07-19,2.2054,-0.89
2021-07-20,2.2375,1.46
2021-07-21,2.2539,0.73
2021-07-22,2.262,0.36
2021-07-23,2.2876,1.13
2021-07-26,2.2934,0.25
2021-07-27,2.2672,-1.14
2021-07-28,2.2831,0.7
2021-07-29,2.2881,0.22
2021-07-30,2.2632,-1.09
2021-08-02,2.2655,0.1
2021-08-03,2.2783,0.56
2021-08-04,2.2832,0.22
2021-08-05,2.2993,0.71
2021-08-06,2.2864,-0.56
2021-08-09,2.2974,0.48
2021-08-10,2.2854,-0.52
2021-08-11,2.2811,-0.19
2021-08-12,2.2876,0.28
2021-08-13,2.2963,0.38
2021-08-16,2.2939,-0.1
2021-08-17,2.2749,-0.83
2021-08-18,2.2589,-0.7
2021-08-19,2.268,0.4
2021-08-20,2.2965,1.26
2021-08-23,2.3293,1.43
2021-08-24,2.3303,0.04
2021-08-25,2.329,-0.06
2021-08-26,2.3152,-0.59
2021-08-27,2.343,1.2
2021-08-30,2.3615,0.79
2021-08-31,2.3584,-0.13
2021-09-01,2.3627,0.18
2021-09-02,2.3585,-0.18
2021-09-03,2.3651,0.28
2021-09-06,2.3631,-0.08
2021-09-07,2.3665,0.14
2021-09-08,2.3634,-0.13
2021-09-09,2.3523,-0.47
2021-09-10,2.3326,-0.84
2021-09-13,2.329,-0.15
2021-09-14,2.3213,-0.33
2021-09-15,2.3387,0.75
2021-09-16,2.3346,-0.18
2021-09-17,2.3145,-0.86
2021-09-22,2.2966,-0.77
2021-09-23,2.3193,0.99
2021-09-24,2.3158,-0.15
2021-09-27,2.3006,-0.66
2021-09-28,2.2334,-2.92
2021-09-29,2.2328,-0.03
2021-09-30,2.2305,-0.1
2021-10-08,2.2408,0.46
2021-10-11,2.221,-0.88
2021-10-12,2.2125,-0.38
2021-10-13,2.2343,0.99
2021-10-14,2.2677,1.49
2021-10-15,2.2803,0.56
2021-10-18,2.2993,0.83
2021-10-19,2.3153,0.7
2021-10-20,2.3037,-0.5
2021-10-21,2.3118,0.35
2021-10-22,2.2974,-0.62
2021-10-25,2.3163,0.82
2021-10-26,2.3216,0.23
2021-10-27,2.3258,0.18
2021-10-28,2.3555,1.28
2021-10-29,2.3642,0.37
2021-11-01,2.3827,0.78
2021-11-02,2.3857,0.13
2021-11-03,2.4135,1.17
2021-11-04,2.4381,1.02
2021-11-05,2.4419,0.16
2021-11-08,2.4374,-0.18
2021-11-09,2.4181,-0.79
2021-11-10,2.3853,-1.36
2021-11-11,2.3995,0.6
2021-11-12,2.4212,0.9
2021-11-15,2.4131,-0.33
2021-11-16,2.4317,0.77
2021-11-17,2.4323,0.02
2021-11-18,2.4526,0.83
2021-11-19,2.4666,0.57
2021-11-22,2.4431,-0.95
2021-11-23,2.4313,-0.48
2021-11-24,2.4392,0.32
2021-11-25,2.442,0.11
2021-11-26,2.3906,-2.1
2021-11-29,2.4425,2.17
2021-11-30,2.401,-1.7
2021-12-01,2.3593,-1.74
2021-12-02,2.3771,0.75
2021-12-03,2.3372,-1.68
2021-12-06,2.3552,0.77
2021-12-07,2.4262,3.01
2021-12-08,2.4338,0.31
2021-12-09,2.3916,-1.73
2021-12-10,2.4255,1.42
2021-12-13,2.3877,-1.56
2021-12-14,2.3637,-1.01
2021-12-15,2.4196,2.36
2021-12-16,2.3548,-2.68
2021-12-17,2.3458,-0.38
2021-12-20,2.3308,-0.64
2021-12-21,2.3758,1.93
2021-12-22,2.403,1.14
2021-12-23,2.4196,0.69
2021-12-24,2.4211,0.06
2021-12-27,2.4585,1.54
2021-12-28,2.4486,-0.4
2021-12-29,2.4491,0.02
2021-12-30,2.4379,-0.46
2021-12-31,2.4257,-0.5
2022-01-04,2.4207,-0.21
2022-01-05,2.3466,-3.06
2022-01-06,2.3437,-0.12
2022-01-07,2.3191,-1.05
2022-01-10,2.3189,-0.01
2022-01-11,2.3531,1.47
2022-01-12,2.3608,0.33
2022-01-13,2.2976,-2.68
2022-01-14,2.3191,0.94
2022-01-17,2.316,-0.13
2022-01-18,2.2554,-2.62
2022-01-19,2.2354,-0.89
2022-01-20,2.2015,-1.52
2022-01-21,2.143,-2.66
2022-01-24,2.1503,0.34
2022-01-25,2.0983,-2.42
2022-01-26,2.0958,-0.12
2022-01-27,2.0757,-0.96
2022-01-28,2.1527,3.71
2022-02-07,2.1634,0.5
2022-02-08,2.1879,1.13
2022-02-09,2.2347,2.14
2022-02-10,2.1833,-2.3
2022-02-11,2.1223,-2.79
2022-02-14,2.1238,0.07
2022-02-15,2.1719,2.26
2022-02-16,2.1651,-0.31
2022-02-17,2.0995,-3.03
2022-02-18,2.0773,-1.06
2022-02-21,2.079,0.08
2022-02-22,2.0621,-0.81
2022-02-23,2.0058,-2.73
2022-02-24,2.0702,3.21
2022-02-25,2.1024,1.56
2022-02-28,2.105,0.12
2022-03-01,2.0661,-1.85
2022-03-02,2.1099,2.12
2022-03-03,2.0702,-1.88
2022-03-04,2.0514,-0.91
2022-03-07,1.9848,-3.25
2022-03-08,1.9687,-0.81
2022-03-09,2.034,3.32
2022-03-10,2.0109,-1.14
2022-03-11,1.9769,-1.69
2022-03-14,1.9475,-1.49
2022-03-15,2.0125,3.34
2022-03-16,2.0836,3.53
2022-03-17,2.0937,0.48
2022-03-18,2.1364,2.04
2022-03-21,2.1384,0.09
2022-03-22,2.1773,1.82
2022-03-23,2.1444,-1.51
2022-03-24,2.1922,2.23
2022-03-25,2.1939,0.08
2022-03-28,2.2266,1.49
2022-03-29,2.2592,1.46
2022-03-30,2.2328,-1.17
2022-03-31,2.1975,-1.58
2022-04-01,2.2014,0.18
2022-04-06,2.1599,-1.89
2022-04-07,2.1598,0.0
2022-04-08,2.1306,-1.35
2022-04-11,2.0823,-2.27
2022-04-12,2.0799,-0.12
2022-04-13,2.118,1.83
2022-04-14,2.065,-2.5
2022-04-15,2.0763,0.55
2022-04-18,2.0744,-0.09
2022-04-19,2.1154,1.98
2022-04-20,2.0943,-1.0
2022-04-21,2.0579,-1.74
2022-04-22,2.0214,-1.77
2022-04-25,2.0563,1.73
2022-04-26,2.0012,-2.68
2022-04-27,2.0004,-0.04
2022-04-28,2.0674,3.35
2022-04-29,1.9959,-3.46
2022-05-05,1.9802,-0.79
2022-05-06,1.9771,-0.16
2022-05-09,1.9185,-2.96
2022-05-10,1.9486,1.57
2022-05-11,1.8965,-2.67
2022-05-12,1.8934,-0.16
2022-05-13,1.977,4.42
2022-05-16,1.9545,-1.14
2022-05-17,2.0023,2.45
2022-05-18,1.8949,-5.36
2022-05-19,1.8898,-0.27
2022-05-20,1.8827,-0.38
2022-05-23,1.8919,0.49
2022-05-24,1.8476,-2.34
2022-05-25,1.8728,1.36
2022-05-26,1.9278,2.94
2022-05-27,2.0055,4.03
2022-05-30,1.9955,-0.5
2022-05-31,1.9769,-0.93
2022-06-01,1.9644,-0.63
2022-06-02,2.0283,3.25
2022-06-06,1.9731,-2.72
2022-06-07,1.9882,0.77
2022-06-08,1.9736,-0.73
2022-06-09,1.928,-2.31
2022-06-10,1.8688,-3.07
2022-06-13,1.7935,-4.03
2022-06-14,1.8049,0.64
2022-06-15,1.8475,2.36
2022-06-16,1.768,-4.3
2022-06-17,1.7836,0.88
2022-06-20,1.7885,0.27
2022-06-21,1.8228,1.92
2022-06-22,1.8268,0.22
2022-06-23,1.8512,1.34
2022-06-24,1.9094,3.14
2022-06-27,1.8907,-0.98
2022-06-28,1.838,-2.79
2022-06-29,1.8438,0.32
2022-06-30,1.8228,-1.14
2022-07-01,1.8278,0.27
2022-07-04,1.8329,0.28
2022-07-05,1.8601,1.48
2022-07-06,1.8777,0.95
2022-07-07,1.9134,1.9
2022-07-08,1.9147,0.07
2022-07-11,1.8713,-2.27
2022-07-12,1.8626,-0.46
2022-07-13,1.86,-0.14
2022-07-14,1.8655,0.3
2022-07-15,1.9039,2.06
2022-07-18,1.8864,-0.92
2022-07-19,1.9423,2.96
2022-07-20,1.9712,1.49
2022-07-21,2.0024,1.58
2022-07-22,1.9661,-1.81
2022-07-25,1.9562,-0.5
2022-07-26,1.9181,-1.95
2022-07-27,2.0024,4.39
2022-07-28,2.011,0.43
2022-07-29,2.0465,1.77
2022-08-01,2.0461,-0.02
2022-08-02,2.04,-0.3
2022-08-03,2.1031,3.09
2022-08-04,2.1068,0.18
2022-08-05,2.0847,-1.05
2022-08-08,2.0857,0.05
2022-08-09,2.0598,-1.24
2022-08-10,2.1163,2.74
2022-08-11,2.0949,-1.01
2022-08-12,2.1386,2.09
2022-08-15,2.1535,0.7
2022-08-16,2.1586,0.24
2022-08-17,2.1385,-0.93
2022-08-18,2.142,0.16
2022-08-19,2.1103,-1.48
2022-08-22,2.0607,-2.35
2022-08-23,2.0687,0.39
2022-08-24,2.0702,0.07
2022-08-25,2.1092,1.88
2022-08-26,2.0257,-3.96
2022-08-29,2.0132,-0.62
2022-08-30,1.9945,-0.93
2022-08-31,1.9867,-0.39
2022-09-01,1.9851,-0.08
2022-09-02,1.9607,-1.23
2022-09-05,1.9628,0.11
2022-09-06,1.952,-0.55
2022-09-07,1.9918,2.04
2022-09-08,2.0008,0.45
2022-09-09,2.0402,1.97
2022-09-13,1.9505,-4.4
2022-09-14,1.9711,1.06
2022-09-15,1.939,-1.63
2022-09-16,1.9343,-0.24
2022-09-19,1.9506,0.84
2022-09-20,1.9369,-0.7
2022-09-21,1.9061,-1.59
2022-09-22,1.8922,-0.73
2022-09-23,1.8661,-1.38
2022-09-26,1.8667,0.03
2022-09-27,1.88,0.71
2022-09-28,1.9243,2.36
2022-09-29,1.8728,-2.68
2022-09-30,1.8399,-1.76
2022-10-10,1.8332,-0.36
2022-10-11,1.8135,-1.07
2022-10-12,1.8133,-0.01
2022-10-13,1.8524,2.16
2022-10-14,1.7978,-2.95
2022-10-17,1.8564,3.26
2022-10-18,1.8695,0.71
2022-10-19,1.8631,-0.34
2022-10-20,1.8562,-0.37
2022-10-21,1.8975,2.22
2022-10-24,1.9171,1.03
2022-10-25,1.9659,2.55
2022-10-26,1.9234,-2.16
2022-10-27,1.8881,-1.84
2022-10-28,1.9469,3.11
2022-10-31,1.9262,-1.06
2022-11-01,1.9156,-0.55
2022-11-02,1.8576,-3.03
2022-11-03,1.8299,-1.49
2022-11-04,1.859,1.59
2022-11-07,1.8715,0.67
2022-11-08,1.8811,0.51
2022-11-09,1.8402,-2.17
2022-11-10,1.9751,7.33
2022-11-11,1.9957,1.04
2022-11-14,1.9514,-2.22
2022-11-15,1.9655,0.72
2022-11-16,1.9376,-1.42
2022-11-17,1.9415,0.2
2022-11-18,1.9525,0.57
2022-11-21,1.937,-0.79
2022-11-22,1.9747,1.95
2022-11-23,1.9829,0.42
2022-11-24,1.9807,-0.11
2022-11-25,1.9712,-0.48
2022-11-28,1.9515,-1.0
2022-11-29,1.9475,-0.2
2022-11-30,2.0258,4.02
2022-12-01,2.0135,-0.61
2022-12-02,1.9878,-1.28
2022-12-05,1.951,-1.85
2022-12-06,1.8975,-2.74
2022-12-07,1.8952,-0.12
2022-12-08,1.9076,0.65
2022-12-09,1.8957,-0.62
2022-12-12,1.917,1.12
2022-12-13,1.9414,1.27
2022-12-14,1.9216,-1.02
2022-12-15,1.8558,-3.42
2022-12-16,1.8511,-0.25
2022-12-19,1.8255,-1.38
2022-12-20,1.8263,0.04
2022-12-21,1.8463,1.1
2022-12-22,1.8047,-2.25
2022-12-23,1.8115,0.38
2022-12-26,1.8117,0.01
2022-12-27,1.78,-1.75
2022-12-28,1.7612,-1.06
2022-12-29,1.8053,2.5
2022-12-30,1.8001,-0.29
2022-12-31,1.8,-0.01
2023-01-03,1.7842,-0.88
2023-01-04,1.7842,0.0
2023-01-05,1.7534,-1.73
2023-01-06,1.7979,2.54
2023-01-09,1.7925,-0.3
2023-01-10,1.7912,-0.07
2023-01-11,1.8237,1.81
2023-01-12,1.8303,0.36
2023-01-13,1.8326,0.13
2023-01-16,1.8285,-0.22
2023-01-17,1.833,0.25
2023-01-18,1.8207,-0.67
2023-01-19,1.8054,-0.84
2023-01-20,1.8539,2.69
2023-01-30,1.895,2.22
2023-01-31,1.9225,1.45
2023-02-01,1.9582,1.86
2023-02-02,2.0134,2.82
2023-02-03,1.9864,-1.34
2023-02-06,1.9799,-0.33
2023-02-07,2.0257,2.31
2023-02-08,1.9847,-2.02
2023-02-09,1.9718,-0.65
2023-02-10,1.9599,-0.6
2023-02-13,1.997,1.89
2023-02-14,2.0101,0.66
2023-02-15,2.0267,0.83
2023-02-16,1.9988,-1.38
2023-02-17,1.9897,-0.46
2023-02-20,1.9891,-0.03
2023-02-21,1.941,-2.42
2023-02-22,1.9472,0.32
2023-02-23,1.9719,1.27
2023-02-24,1.937,-1.77
2023-02-27,1.9674,1.57
2023-02-28,1.9635,-0.2
2023-03-01,1.9443,-0.98
2023-03-02,1.945,0.04
2023-03-03,1.9913,2.38
2023-03-06,1.9883,-0.15
2023-03-07,1.9706,-0.89
2023-03-08,1.9905,1.01
2023-03-09,1.9602,-1.52
2023-03-10,1.9339,-1.34
2023-03-13,1.9408,0.36
2023-03-14,1.9723,1.62
2023-03-15,1.9727,0.02
2023-03-16,2.0373,3.27
2023-03-17,2.0248,-0.61
2023-03-20,2.0209,-0.19
2023-03-21,2.0504,1.46
2023-03-22,2.0224,-1.37
2023-03-23,2.0469,1.21
2023-03-24,2.0427,-0.21
2023-03-27,2.0381,-0.23
2023-03-28,2.0294,-0.43
2023-03-29,2.0664,1.82
2023-03-30,2.088,1.05
2023-03-31,2.1166,1.37
2023-04-03,2.1141,-0.12
2023-04-04,2.1038,-0.49
2023-04-06,2.0994,-0.21
2023-04-07,2.1022,0.13
2023-04-10,2.098,-0.2
2023-04-11,2.0881,-0.47
2023-04-12,2.0692,-0.91
2023-04-13,2.1036,1.66
2023-04-14,2.0973,-0.3
2023-04-17,2.1006,0.16
2023-04-18,2.1053,0.22
2023-04-19,2.1022,-0.15
2023-04-20,2.0942,-0.38
2023-04-21,2.0893,-0.23
2023-04-24,2.0869,-0.11
2023-04-25,2.0496,-1.79
2023-04-26,2.0738,1.18
2023-04-27,2.1276,2.59
2023-04-28,2.142,0.68
2023-05-04,2.095,-2.19
2023-05-05,2.1392,2.11
2023-05-08,2.1453,0.29
2023-05-09,2.1344,-0.51
2023-05-10,2.1584,1.12
2023-05-11,2.1588,0.02
2023-05-12,2.1634,0.21
2023-05-15,2.18,0.77
2023-05-16,2.1773,-0.12
2023-05-17,2.2112,1.56
2023-05-18,2.2563,2.04
2023-05-19,2.264,0.34
2023-05-22,2.2647,0.03
2023-05-23,2.2421,-1.0
2023-05-24,2.2386,-0.16
2023-05-25,2.2896,2.28
2023-05-26,2.3535,2.79
2023-05-29,2.3471,-0.27
2023-05-30,2.3641,0.72
2023-05-31,2.3483,-0.67
2023-06-01,2.3826,1.46
2023-06-02,2.3982,0.65
2023-06-05,2.3984,0.01
2023-06-06,2.4044,0.25
2023-06-07,2.3684,-1.5
2023-06-08,2.3998,1.33
2023-06-09,2.4011,0.05
2023-06-12,2.4446,1.81
2023-06-13,2.4728,1.15
2023-06-14,2.4918,0.77
2023-06-15,2.5172,1.02
2023-06-16,2.4939,-0.93
2023-06-19,2.4906,-0.13
2023-06-20,2.5022,0.47
2023-06-21,2.4772,-1.0
2023-06-26,2.4575,-0.8
2023-06-27,2.5,1.73
2023-06-28,2.5031,0.12
2023-06-29,2.5029,-0.01
2023-06-30,2.5428,1.59
2023-07-03,2.5439,0.04
2023-07-04,2.5399,-0.16
2023-07-05,2.5365,-0.13
2023-07-06,2.5228,-0.54
2023-07-07,2.513,-0.39
2023-07-10,2.5098,-0.13
2023-07-11,2.52,0.41
2023-07-12,2.5453,1.0
2023-07-13,2.5785,1.3
2023-07-14,2.5698,-0.34
2023-07-17,2.5929,0.9
2023-07-18,2.6176,0.95
2023-07-19,2.6164,-0.05
2023-07-20,2.5589,-2.2
2023-07-21,2.552,-0.27
2023-07-24,2.5551,0.12
2023-07-25,2.5711,0.63
2023-07-26,2.5574,-0.53
2023-07-27,2.5508,-0.26
2023-07-28,2.5985,1.87
2023-07-31,2.598,-0.02
2023-08-01,2.591,-0.27
2023-08-02,2.5393,-2.0
2023-08-03,2.5409,0.06
2023-08-04,2.5257,-0.6
2023-08-07,2.5453,0.78
2023-08-08,2.5305,-0.58
2023-08-09,2.5045,-1.03
2023-08-10,2.5086,0.16
2023-08-11,2.4934,-0.61
2023-08-14,2.5248,1.26
2023-08-15,2.5011,-0.94
2023-08-16,2.4834,-0.71
2023-08-17,2.461,-0.9
2023-08-18,2.4552,-0.24
2023-08-21,2.4937,1.57
2023-08-22,2.4894,-0.17
2023-08-23,2.528,1.55
2023-08-24,2.4722,-2.21
2023-08-25,2.4917,0.79
2023-08-28,2.5081,0.66
2023-08-29,2.559,2.03
2023-08-30,2.5715,0.49
2023-08-31,2.5778,0.24
2023-09-01,2.5753,-0.1
2023-09-04,2.5752,0.0
2023-09-05,2.5777,0.1
2023-09-06,2.5627,-0.58
2023-09-07,2.5453,-0.68
2023-09-08,2.5546,0.37
2023-09-11,2.5833,1.12
2023-09-12,2.55,-1.29
2023-09-13,2.556,0.24
2023-09-14,2.5756,0.77
2023-09-15,2.529,-1.81
2023-09-18,2.5306,0.06
2023-09-19,2.5251,-0.22
2023-09-20,2.4905,-1.37
2023-09-21,2.4468,-1.75
2023-09-22,2.4479,0.04
2023-09-25,2.4583,0.42
2023-09-26,2.423,-1.44
2023-09-27,2.428,0.21
2023-09-28,2.4502,0.91
2023-10-09,2.5044,2.21
2023-10-10,2.5174,0.52
2023-10-11,2.5348,0.69
2023-10-12,2.5256,-0.36
2023-10-13,2.4957,-1.18
2023-10-16,2.5244,1.15
2023-10-17,2.5165,-0.31
2023-10-18,2.483,-1.33
2023-10-19,2.4633,-0.79
2023-10-20,2.4283,-1.42
2023-10-23,2.4352,0.28
2023-10-24,2.4575,0.92
2023-10-25,2.3998,-2.35
2023-10-26,2.3565,-1.8
2023-10-27,2.3675,0.47
2023-10-30,2.3927,1.06
2023-10-31,2.4041,0.48
2023-11-01,2.4447,1.69
2023-11-02,2.4858,1.68
2023-11-03,2.5144,1.15
2023-11-06,2.5226,0.33
2023-11-07,2.5449,0.88
2023-11-08,2.5473,0.09
2023-11-09,2.528,-0.76
2023-11-10,2.583,2.18
2023-11-13,2.5757,-0.28
2023-11-14,2.6279,2.03
2023-11-15,2.6282,0.01
2023-11-16,2.6296,0.05
2023-11-17,2.6306,0.04
2023-11-20,2.6557,0.95
2023-11-21,2.6327,-0.87
2023-11-22,2.6379,0.2
2023-11-23,2.6362,-0.06
2023-11-24,2.6312,-0.19
2023-11-27,2.6285,-0.1
2023-11-28,2.6356,0.27
2023-11-29,2.6289,-0.25
2023-11-30,2.6225,-0.24
2023-12-01,2.6331,0.4
2023-12-04,2.6054,-1.05
2023-12-05,2.6152,0.38
2023-12-06,2.6015,-0.52
2023-12-07,2.6394,1.46
2023-12-08,2.6474,0.3
2023-12-11,2.6711,0.9
2023-12-12,2.6925,0.8
2023-12-13,2.7232,1.14
2023-12-14,2.718,-0.19
2023-12-15,2.7255,0.28
2023-12-18,2.7413,0.58
2023-12-19,2.7564,0.55
2023-12-20,2.7155,-1.48
2023-12-21,2.7478,1.19
2023-12-22,2.7487,0.03
2023-12-25,2.7504,0.06
2023-12-26,2.7643,0.51
2023-12-27,2.77,0.21
2023-12-28,2.7675,-0.09
2023-12-29,2.751,-0.6
2023-12-31,2.7511,0.0
2024-01-02,2.7052,-1.67
2024-01-03,2.6865,-0.69
2024-01-04,2.6727,-0.51
2024-01-05,2.6777,0.19
2024-01-08,2.7302,1.96
2024-01-09,2.735,0.18
2024-01-10,2.7544,0.71
2024-01-11,2.7598,0.2
2024-01-12,2.7603,0.02
2024-01-15,2.7615,0.04
2024-01-16,2.7629,0.05
2024-01-17,2.7492,-0.5
2024-01-18,2.7878,1.4
2024-01-19,2.8391,1.84
2024-01-22,2.8398,0.02
2024-01-23,2.8516,0.42
2024-01-24,2.8647,0.46
2024-01-25,2.8674,0.09
2024-01-26,2.8535,-0.48
2024-01-29,2.8815,0.98
2024-01-30,2.8616,-0.69
2024-01-31,2.8084,-1.86
2024-02-01,2.8408,1.15
2024-02-02,2.8854,1.57
2024-02-05,2.883,-0.08
2024-02-06,2.8774,-0.19
2024-02-07,2.9042,0.93
2024-02-08,2.9094,0.18
2024-02-19,2.8935,-0.55
2024-02-20,2.8731,-0.71
2024-02-21,2.8616,-0.4
2024-02-22,2.9426,2.83
2024-02-23,2.9342,-0.29
2024-02-26,2.9339,-0.01
2024-02-27,2.9389,0.17
2024-02-28,2.9248,-0.48
2024-02-29,2.9502,0.87
2024-03-01,2.9911,1.39
2024-03-04,2.978,-0.44
2024-03-05,2.9271,-1.71
2024-03-06,2.9453,0.62
2024-03-07,2.9883,1.46
2024-03-08,2.9444,-1.47
2024-03-11,2.9333,-0.38
2024-03-12,2.9745,1.4
2024-03-13,2.9495,-0.84
2024-03-14,2.943,-0.22
2024-03-15,2.911,-1.09
2024-03-18,2.9371,0.9
2024-03-19,2.9458,0.3
2024-03-20,2.9778,1.09
2024-03-21,2.9894,0.39
2024-03-22,2.9946,0.17
2024-03-25,2.9845,-0.34
2024-03-26,2.9723,-0.41
2024-03-27,2.9831,0.36
2024-03-28,2.979,-0.14
2024-03-29,2.979,0.0
2024-04-01,2.9842,0.17
2024-04-02,2.9586,-0.86
2024-04-03,2.9647,0.21
2024-04-08,2.9547,-0.34
2024-04-09,2.9657,0.37
2024-04-10,2.9413,-0.82
2024-04-11,2.9871,1.56
2024-04-12,2.94,-1.58
2024-04-15,2.8942,-1.56
2024-04-16,2.897,0.1
2024-04-17,2.8627,-1.18
2024-04-18,2.847,-0.55
2024-04-19,2.7923,-1.92
2024-04-22,2.8189,0.95
2024-04-23,2.8599,1.45
2024-04-24,2.8683,0.29
2024-04-25,2.8535,-0.52
2024-04-26,2.8975,1.54
2024-04-29,2.9078,0.36
2024-04-30,2.8551,-1.81
2024-05-06,2.953,3.43
2024-05-07,2.953,0.0
2024-05-08,2.9525,-0.02
2024-05-09,2.9574,0.17
2024-05-10,2.9644,0.24
2024-05-13,2.9709,0.22
2024-05-14,2.9911,0.68
2024-05-15,3.0334,1.41
2024-05-16,3.0268,-0.22
2024-05-17,3.0259,-0.03
2024-05-20,3.0455,0.65
2024-05-21,3.0525,0.23
2024-05-22,3.0515,-0.03
2024-05-23,3.0398,-0.38
2024-05-24,3.0683,0.94
2024-05-27,3.0679,-0.01
2024-05-28,3.0777,0.32
2024-05-29,3.0573,-0.66
2024-05-30,3.027,-0.99
2024-05-31,3.0256,-0.05
2024-06-03,3.0354,0.32
2024-06-04,3.0437,0.27
2024-06-05,3.103,1.95
2024-06-06,3.1013,-0.05
2024-06-07,3.0983,-0.1
