净值日期,单位净值,日增长率
2019-10-09,2.4582,1.1022
2019-10-10,2.4741,0.6468
2019-10-11,2.5064,1.3055
2019-10-14,2.5055,-0.0359
2019-10-15,2.536,1.2173
2019-10-16,2.5308,-0.205
2019-10-17,2.5388,0.3161
2019-10-18,2.5123,-1.0438
2019-10-21,2.5343,0.8757
2019-10-22,2.5136,-0.8168
2019-10-23,2.5215,0.3143
2019-10-24,2.5429,0.8487
2019-10-25,2.5648,0.8612
2019-10-28,2.5899,0.9786
2019-10-29,2.5652,-0.9537
2019-10-30,2.5757,0.4093
2019-10-31,2.5741,-0.0621
2019-11-01,2.5953,0.8236
2019-11-04,2.609,0.5279
2019-11-05,2.6087,-0.0115
2019-11-06,2.594,-0.5635
2019-11-07,2.5994,0.2082
2019-11-08,2.6089,0.3655
2019-11-11,2.6041,-0.184
2019-11-12,2.6131,0.3456
2019-11-13,2.6147,0.0612
2019-11-14,2.6155,0.0306
2019-11-15,2.6331,0.6729
2019-11-18,2.6354,0.0873
2019-11-19,2.6381,0.1025
2019-11-20,2.6253,-0.4852
2019-11-21,2.6238,-0.0571
2019-11-22,2.6289,0.1944
2019-11-25,2.6617,1.2477
2019-11-26,2.6644,0.1014
2019-11-27,2.6821,0.6643
2019-11-28,2.6794,-0.1007
2019-11-29,2.6681,-0.4217
2019-12-02,2.6388,-1.0982
2019-12-03,2.6207,-0.6859
2019-12-04,2.6387,0.6868
2019-12-05,2.6477,0.3411
2019-12-06,2.6701,0.846
2019-12-09,2.6595,-0.397
2019-12-10,2.6576,-0.0714
2019-12-11,2.6715,0.523
2019-12-12,2.6862,0.5503
2019-12-13,2.6894,0.1191
2019-12-16,2.7055,0.5986
2019-12-17,2.7086,0.1146
2019-12-18,2.7095,0.0332
2019-12-19,2.7286,0.7049
2019-12-20,2.7398,0.4105
2019-12-23,2.7489,0.3321
2019-12-24,2.7497,0.0291
2019-12-25,2.7478,-0.0691
2019-12-26,2.7629,0.5495
2019-12-27,2.7632,0.0109
2019-12-30,2.7424,-0.7528
2019-12-31,2.7479,0.2006
2020-01-02,2.7864,1.4011
2020-01-03,2.7642,-0.7967
2020-01-06,2.7818,0.6367
2020-01-07,2.7804,-0.0503
2020-01-08,2.7923,0.428
2020-01-09,2.8172,0.8917
2020-01-10,2.8047,-0.4437
2020-01-13,2.8335,1.0268
2020-01-14,2.8115,-0.7764
2020-01-15,2.8078,-0.1316
2020-01-16,2.8327,0.8868
2020-01-17,2.8494,0.5895
2020-01-20,2.8418,-0.2667
2020-01-21,2.8371,-0.1654
2020-01-22,2.8507,0.4794
2020-01-23,2.8592,0.0
2020-02-03,2.8425,-0.5841
2020-02-04,2.9278,3.0009
2020-02-05,2.94,0.4167
2020-02-06,2.9716,1.0748
2020-02-07,2.9499,-0.7302
2020-02-10,2.9892,1.3322
2020-02-11,2.9893,0.0033
2020-02-12,3.0119,0.756
2020-02-13,3.0082,-0.1228
2020-02-14,3.018,0.3258
2020-02-17,3.0158,-0.0729
2020-02-18,3.0182,0.0796
2020-02-19,3.0542,1.1928
2020-02-20,3.0253,-0.9462
2020-02-21,2.9749,-1.666
2020-02-24,2.8592,-3.8892
2020-02-25,2.7811,-2.7315
2020-02-26,2.7887,0.2733
2020-02-27,2.6479,-5.0489
2020-02-28,2.6504,0.0944
2020-03-02,2.7741,4.6672
2020-03-03,2.6704,-3.7381
2020-03-04,2.7822,4.1866
2020-03-05,2.6886,-3.3642
2020-03-06,2.6413,-1.7593
2020-03-09,2.4522,-7.1594
2020-03-10,2.5938,5.7744
2020-03-11,2.4846,-4.21
2020-03-12,2.2429,-9.7279
2020-03-13,2.4934,11.1686
2020-03-16,2.1736,-12.8259
2020-03-17,2.3186,6.671
2020-03-18,2.2358,-3.5711
2020-03-19,2.2747,1.7399
2020-03-20,2.1964,-3.4422
2020-03-23,2.1965,0.0046
2020-03-24,2.3724,8.0082
2020-03-25,2.3379,-1.4542
2020-03-26,2.4664,5.4964
2020-03-27,2.3637,-4.164
2020-03-30,2.4557,3.8922
2020-03-31,2.4472,-0.3461
2020-04-01,2.3444,-4.2007
2020-04-02,2.3988,2.3204
2020-04-03,2.3697,-1.2131
2020-04-07,2.522,6.427
2020-04-08,2.5608,1.5385
2020-04-09,2.5666,0.2265
2020-04-10,2.5599,-0.261
2020-04-13,2.5876,1.0821
2020-04-14,2.7034,4.4752
2020-04-15,2.6724,-1.1467
2020-04-16,2.7342,2.3125
2020-04-17,2.7558,0.79
2020-04-20,2.7199,-1.3027
2020-04-21,2.6264,-3.4376
2020-04-22,2.7098,3.1754
2020-04-23,2.7024,-0.2731
2020-04-24,2.7448,1.569
2020-04-27,2.7553,0.3825
2020-04-28,2.7071,-1.7494
2020-04-29,2.8022,3.513
2020-04-30,2.804,0.0642
2020-05-06,2.8008,-0.1141
2020-05-07,2.8471,1.6531
2020-05-08,2.8792,1.1275
2020-05-11,2.9021,0.7954
2020-05-12,2.8509,-1.7642
2020-05-13,2.8154,-1.2452
2020-05-14,2.8468,1.1153
2020-05-15,2.8631,0.5726
2020-05-18,2.9227,2.0817
2020-05-19,2.9078,-0.5098
2020-05-20,2.9698,2.1322
2020-05-21,2.9329,-1.2425
2020-05-22,2.9461,0.4501
2020-05-25,2.9572,0.3768
2020-05-26,2.9538,-0.115
2020-05-27,2.9614,0.2573
2020-05-28,2.9619,0.0169
2020-05-29,3.0038,1.4146
2020-06-01,3.016,0.4062
2020-06-02,3.0279,0.3946
2020-06-03,3.0379,0.3303
2020-06-04,3.0142,-0.7801
2020-06-05,3.0731,1.9541
2020-06-08,3.0926,0.6345
2020-06-09,3.1091,0.5335
2020-06-10,3.1493,1.293
2020-06-11,2.9874,-5.1408
2020-06-12,3.0203,1.1013
2020-06-15,3.0571,1.2184
2020-06-16,3.1063,1.6094
2020-06-17,3.1214,0.4861
2020-06-18,3.1298,0.2691
2020-06-19,3.1276,-0.0703
2020-06-22,3.1653,1.2054
2020-06-23,3.1826,0.5466
2020-06-24,3.1154,-2.1115
2020-06-29,3.1122,-0.1027
2020-06-30,3.1706,1.8765
2020-07-01,3.2047,1.0755
2020-07-02,3.2179,0.4119
2020-07-03,3.2209,0.0932
2020-07-06,3.3021,2.521
2020-07-07,3.2617,-1.2235
2020-07-08,3.3006,1.1926
2020-07-09,3.3213,0.6272
2020-07-10,3.3398,0.557
2020-07-13,3.2716,-2.042
2020-07-14,3.2973,0.7855
2020-07-15,3.3006,0.1001
2020-07-16,3.2721,-0.8635
2020-07-17,3.2848,0.3881
2020-07-20,3.3744,2.7277
2020-07-21,3.336,-1.138
2020-07-22,3.3373,0.039
2020-07-23,3.2585,-2.3612
2020-07-24,3.2305,-0.8593
2020-07-27,3.2916,1.8913
2020-07-28,3.2429,-1.4795
2020-07-29,3.2855,1.3136
2020-07-30,3.3009,0.4687
2020-07-31,3.3578,1.7238
2020-08-03,3.4077,1.4861
2020-08-04,3.4112,0.1027
2020-08-05,3.4176,0.1876
2020-08-06,3.4496,0.9363
2020-08-07,3.4095,-1.1625
2020-08-10,3.4061,-0.0997
2020-08-11,3.3467,-1.7439
2020-08-12,3.4249,2.3366
2020-08-13,3.4239,-0.0292
2020-08-14,3.418,-0.1723
2020-08-17,3.4509,0.9626
2020-08-18,3.484,0.9592
2020-08-19,3.4539,-0.8639
2020-08-20,3.5063,1.5171
2020-08-21,3.5236,0.4934
2020-08-24,3.5509,0.77
2020-08-25,3.578,0.76
2020-08-26,3.6484,1.97
2020-08-27,3.6258,-0.62
2020-08-28,3.6442,0.51
2020-08-31,3.6628,0.51
2020-09-01,3.7104,1.3
2020-09-02,3.742,0.85
2020-09-03,3.5469,-5.21
2020-09-04,3.503,-1.24
2020-09-07,3.504,0.03
2020-09-08,3.3411,-4.65
2020-09-09,3.4392,2.94
2020-09-10,3.3624,-2.23
2020-09-11,3.3438,-0.55
2020-09-14,3.3961,1.56
2020-09-15,3.4369,1.2
2020-09-16,3.361,-2.21
2020-09-17,3.3045,-1.68
2020-09-18,3.2564,-1.46
2020-09-21,3.2695,0.4
2020-09-22,3.3423,2.23
2020-09-23,3.2425,-2.99
2020-09-24,3.2642,0.67
2020-09-25,3.3441,2.45
2020-09-28,3.416,2.15
2020-09-29,3.3993,-0.49
2020-09-30,3.4235,0.71
2020-10-09,3.4989,2.2
2020-10-12,3.5763,2.21
2020-10-13,3.5813,0.14
2020-10-14,3.5607,-0.58
2020-10-15,3.5292,-0.88
2020-10-16,3.511,-0.52
2020-10-19,3.431,-2.28
2020-10-20,3.4402,0.27
2020-10-21,3.4314,-0.26
2020-10-22,3.4176,-0.4
2020-10-23,3.4335,0.47
2020-10-26,3.3794,-1.58
2020-10-27,3.4215,1.25
2020-10-28,3.2944,-3.71
2020-10-29,3.3611,2.02
2020-10-30,3.2714,-2.67
2020-11-02,3.27,-0.04
2020-11-03,3.3221,1.59
2020-11-04,3.4614,4.19
2020-11-05,3.5586,2.81
2020-11-06,3.5307,-0.78
2020-11-09,3.4483,-2.33
2020-11-10,3.3783,-2.03
2020-11-11,3.4629,2.5
2020-11-12,3.4512,-0.34
2020-11-13,3.4855,0.99
2020-11-16,3.4951,0.28
2020-11-17,3.4696,-0.73
2020-11-18,3.4369,-0.94
2020-11-19,3.4565,0.57
2020-11-20,3.4472,-0.27
2020-11-23,3.4416,-0.16
2020-11-24,3.496,1.58
2020-11-25,3.5132,0.49
2020-11-26,3.5147,0.04
2020-11-27,3.542,0.78
2020-11-30,3.5451,0.09
2020-12-01,3.6087,1.79
2020-12-02,3.5931,-0.43
2020-12-03,3.594,0.03
2020-12-04,3.6054,0.32
2020-12-07,3.6166,0.31
2020-12-08,3.625,0.23
2020-12-09,3.5478,-2.13
2020-12-10,3.5665,0.53
2020-12-11,3.5549,-0.33
2020-12-14,3.576,0.59
2020-12-15,3.6197,1.22
2020-12-16,3.6358,0.44
2020-12-17,3.6583,0.62
2020-12-18,3.649,-0.25
2020-12-21,3.649,0.0
2020-12-22,3.6506,0.04
2020-12-23,3.6421,-0.23
2020-12-24,3.6475,0.15
2020-12-25,3.6459,-0.04
2020-12-28,3.6855,1.09
2020-12-29,3.697,0.31
2020-12-30,3.6862,-0.29
2020-12-31,3.6924,0.17
2021-01-04,3.6456,-1.27
2021-01-05,3.6405,-0.14
2021-01-06,3.5791,-1.69
2021-01-07,3.6687,2.5
2021-01-08,3.7209,1.42
2021-01-11,3.6639,-1.53
2021-01-12,3.6641,0.01
2021-01-13,3.6773,0.36
2021-01-14,3.6618,-0.42
2021-01-15,3.6286,-0.91
2021-01-18,3.6398,0.31
2021-01-19,3.6959,1.54
2021-01-20,3.7833,2.36
2021-01-21,3.8098,0.7
2021-01-22,3.7972,-0.33
2021-01-25,3.8441,1.24
2021-01-26,3.8505,0.17
2021-01-27,3.7368,-2.95
2021-01-28,3.7665,0.79
2021-01-29,3.6802,-2.29
2021-02-01,3.7674,2.37
2021-02-02,3.8301,1.66
2021-02-03,3.8166,-0.35
2021-02-04,3.8569,1.06
2021-02-05,3.8764,0.51
2021-02-08,3.8986,0.57
2021-02-09,3.8869,-0.3
2021-02-10,3.8684,-0.48
2021-02-18,3.8701,0.04
2021-02-19,3.8566,-0.35
2021-02-22,3.7514,-2.73
2021-02-23,3.7399,-0.31
2021-02-24,3.774,0.91
2021-02-25,3.6354,-3.67
2021-02-26,3.6686,0.91
2021-03-01,3.7773,2.96
2021-03-02,3.7073,-1.85
2021-03-03,3.5979,-2.95
2021-03-04,3.5496,-1.34
2021-03-05,3.6148,1.84
2021-03-08,3.5019,-3.12
2021-03-09,3.6721,4.86
2021-03-10,3.6471,-0.68
2021-03-11,3.726,2.16
2021-03-12,3.6853,-1.09
2021-03-15,3.7346,1.34
2021-03-16,3.7572,0.61
2021-03-17,3.7683,0.3
2021-03-18,3.6428,-3.33
2021-03-19,3.677,0.94
2021-03-22,3.7457,1.87
2021-03-23,3.7196,-0.7
2021-03-24,3.6676,-1.4
2021-03-25,3.6641,-0.1
2021-03-26,3.7226,1.6
2021-03-29,3.722,-0.02
2021-03-30,3.7137,-0.22
2021-03-31,3.7749,1.65
2021-04-01,3.8356,1.61
2021-04-02,3.8393,0.1
2021-04-06,3.9075,1.78
2021-04-07,3.9133,0.15
2021-04-08,3.9593,1.18
2021-04-09,3.9843,0.63
2021-04-12,3.9863,0.05
2021-04-13,4.0285,1.06
2021-04-14,3.9701,-1.45
2021-04-15,4.0303,1.52
2021-04-16,4.0347,0.11
2021-04-19,3.9943,-1.0
2021-04-20,3.9584,-0.9
2021-04-21,3.9899,0.8
2021-04-22,3.9308,-1.48
2021-04-23,3.9843,1.36
2021-04-26,4.0076,0.58
2021-04-27,3.9897,-0.45
2021-04-28,3.9701,-0.49
2021-04-29,3.9808,0.27
2021-04-30,3.9483,-0.82
2021-05-06,3.8889,-1.5
2021-05-07,3.9066,0.46
2021-05-10,3.7889,-3.01
2021-05-11,3.7754,-0.36
2021-05-12,3.6764,-2.62
2021-05-13,3.7265,1.36
2021-05-14,3.8031,2.06
2021-05-17,3.7693,-0.89
2021-05-18,3.7438,-0.68
2021-05-19,3.7433,-0.01
2021-05-20,3.8272,2.24
2021-05-21,3.7936,-0.88
2021-05-24,3.8658,1.9
2021-05-25,3.8636,-0.06
2021-05-26,3.8657,0.05
2021-05-27,3.8477,-0.47
2021-05-28,3.8454,-0.06
2021-05-31,3.8349,-0.27
2021-06-01,3.8191,-0.41
2021-06-02,3.8372,0.47
2021-06-03,3.7985,-1.01
2021-06-04,3.8825,2.21
2021-06-07,3.8867,0.11
2021-06-08,3.8864,-0.01
2021-06-09,3.8913,0.13
2021-06-10,3.9333,1.08
2021-06-11,3.9365,0.08
2021-06-15,3.9594,0.58
2021-06-16,3.9471,-0.31
2021-06-17,4.0121,1.65
2021-06-18,3.9833,-0.72
2021-06-21,4.0204,0.93
2021-06-22,4.0634,1.07
2021-06-23,4.0647,0.03
2021-06-24,4.1016,0.91
2021-06-25,4.0895,-0.3
2021-06-28,4.13,0.99
2021-06-29,4.1431,0.32
2021-06-30,4.1401,-0.07
2021-07-01,4.1491,0.22
2021-07-02,4.1996,1.22
2021-07-05,4.1981,-0.04
2021-07-06,4.2127,0.35
2021-07-07,4.2311,0.44
2021-07-08,4.2027,-0.67
2021-07-09,4.2346,0.76
2021-07-12,4.2513,0.39
2021-07-13,4.2492,-0.05
2021-07-14,4.2621,0.3
2021-07-15,4.2212,-0.96
2021-07-16,4.193,-0.67
2021-07-19,4.1539,-0.93
2021-07-20,4.2145,1.46
2021-07-21,4.2448,0.72
2021-07-22,4.2627,0.42
2021-07-23,4.3145,1.22
2021-07-26,4.3266,0.28
2021-07-27,4.2739,-1.22
2021-07-28,4.3026,0.67
2021-07-29,4.31,0.17
2021-07-30,4.2611,-1.13
2021-08-02,4.2646,0.08
2021-08-03,4.2904,0.6
2021-08-04,4.3001,0.23
2021-08-05,4.3311,0.72
2021-08-06,4.3065,-0.57
2021-08-09,4.329,0.52
2021-08-10,4.3055,-0.54
2021-08-11,4.2951,-0.24
2021-08-12,4.3101,0.35
2021-08-13,4.3268,0.39
2021-08-16,4.3236,-0.07
2021-08-17,4.2872,-0.84
2021-08-18,4.2553,-0.74
2021-08-19,4.2725,0.4
2021-08-20,4.3277,1.29
2021-08-23,4.3901,1.44
2021-08-24,4.392,0.04
2021-08-25,4.3894,-0.06
2021-08-26,4.3632,-0.6
2021-08-27,4.4158,1.21
2021-08-30,4.4549,0.89
2021-08-31,4.4496,-0.12
2021-09-01,4.4595,0.22
2021-09-02,4.4511,-0.19
2021-09-03,4.4644,0.3
2021-09-06,4.4609,-0.08
2021-09-07,4.471,0.23
2021-09-08,4.4635,-0.17
2021-09-09,4.4426,-0.47
2021-09-10,4.4027,-0.9
2021-09-13,4.3968,-0.13
2021-09-14,4.3836,-0.3
2021-09-15,4.4171,0.76
2021-09-16,4.4098,-0.17
2021-09-17,4.3688,-0.93
2021-09-22,4.3341,-0.79
2021-09-23,4.3765,0.98
2021-09-24,4.3708,-0.13
2021-09-27,4.3406,-0.69
2021-09-28,4.2115,-2.97
2021-09-29,4.2096,-0.05
2021-09-30,4.2029,-0.16
2021-10-08,4.2256,0.54
2021-10-11,4.188,-0.89
2021-10-12,4.1696,-0.44
2021-10-13,4.2105,0.98
2021-10-14,4.2769,1.58
2021-10-15,4.3027,0.6
2021-10-18,4.341,0.89
2021-10-19,4.3729,0.73
2021-10-20,4.3507,-0.51
2021-10-21,4.3667,0.37
2021-10-22,4.3362,-0.7
2021-10-25,4.3723,0.83
2021-10-26,4.3834,0.25
2021-10-27,4.3971,0.31
2021-10-28,4.4546,1.31
2021-10-29,4.471,0.37
2021-11-01,4.502,0.69
2021-11-02,4.5095,0.17
2021-11-03,4.5626,1.18
2021-11-04,4.6088,1.01
2021-11-05,4.6155,0.15
2021-11-08,4.6062,-0.2
2021-11-09,4.5698,-0.79
2021-11-10,4.5065,-1.39
2021-11-11,4.5332,0.59
2021-11-12,4.5764,0.95
2021-11-15,4.5638,-0.28
2021-11-16,4.5982,0.75
2021-11-17,4.6004,0.05
2021-11-18,4.6439,0.95
2021-11-19,4.6728,0.62
2021-11-22,4.6277,-0.97
2021-11-23,4.606,-0.47
2021-11-24,4.6214,0.33
2021-11-25,4.6266,0.11
2021-11-26,4.527,-2.15
2021-11-29,4.6274,2.22
2021-11-30,4.5519,-1.63
2021-12-01,4.473,-1.73
2021-12-02,4.5044,0.7
2021-12-03,4.426,-1.74
2021-12-06,4.461,0.79
2021-12-07,4.5983,3.08
2021-12-08,4.6149,0.36
2021-12-09,4.535,-1.73
2021-12-10,4.5999,1.43
2021-12-13,4.5268,-1.59
2021-12-14,4.4801,-1.03
2021-12-15,4.5875,2.4
2021-12-16,4.4614,-2.75
2021-12-17,4.4434,-0.4
2021-12-20,4.4138,-0.67
2021-12-21,4.4999,1.95
2021-12-22,4.5568,1.26
2021-12-23,4.5906,0.74
2021-12-24,4.5933,0.06
2021-12-27,4.6652,1.57
2021-12-28,4.6471,-0.39
2021-12-29,4.6479,0.02
2021-12-30,4.6241,-0.51
2021-12-31,4.5991,-0.54
2022-01-04,4.5985,-0.01
2022-01-05,4.4525,-3.17
2022-01-06,4.4416,-0.24
2022-01-07,4.3926,-1.1
2022-01-10,4.3951,0.06
2022-01-11,4.4588,1.45
2022-01-12,4.4776,0.42
2022-01-13,4.3533,-2.78
2022-01-14,4.3944,0.94
2022-01-17,4.3889,-0.13
2022-01-18,4.2743,-2.61
2022-01-19,4.2313,-1.01
2022-01-20,4.1665,-1.53
2022-01-21,4.053,-2.72
2022-01-24,4.0644,0.28
2022-01-25,3.9664,-2.41
2022-01-26,3.9671,0.02
2022-01-27,3.9264,-1.03
2022-01-28,4.0806,3.93
2022-02-07,4.1179,0.91
2022-02-08,4.1682,1.22
2022-02-09,4.2575,2.14
2022-02-10,4.1521,-2.48
2022-02-11,4.0289,-2.97
2022-02-14,4.0338,0.12
2022-02-15,4.1301,2.39
2022-02-16,4.119,-0.27
2022-02-17,3.9877,-3.19
2022-02-18,3.9428,-1.13
2022-02-21,3.9459,0.08
2022-02-22,3.9101,-0.91
2022-02-23,3.7974,-2.88
2022-02-24,3.925,3.36
2022-02-25,3.9882,1.61
2022-02-28,3.9957,0.19
2022-03-01,3.9218,-1.85
2022-03-02,4.0062,2.15
2022-03-03,3.9301,-1.9
2022-03-04,3.8906,-1.01
2022-03-07,3.7573,-3.43
2022-03-08,3.7255,-0.85
2022-03-09,3.8581,3.56
2022-03-10,3.8118,-1.2
2022-03-11,3.7424,-1.82
2022-03-14,3.6805,-1.65
2022-03-15,3.8121,3.58
2022-03-16,3.9543,3.73
2022-03-17,3.9761,0.55
2022-03-18,4.0629,2.18
2022-03-21,4.0699,0.17
2022-03-22,4.1499,1.97
2022-03-23,4.0876,-1.5
2022-03-24,4.1809,2.28
2022-03-25,4.1846,0.09
2022-03-28,4.252,1.61
2022-03-29,4.315,1.48
2022-03-30,4.2638,-1.19
2022-03-31,4.1924,-1.67
2022-04-01,4.1995,0.17
2022-04-06,4.114,-2.04
2022-04-07,4.1137,-0.01
2022-04-08,4.0538,-1.46
2022-04-11,3.9537,-2.47
2022-04-12,3.949,-0.12
2022-04-13,4.0251,1.93
2022-04-14,3.9164,-2.7
2022-04-15,3.9381,0.55
2022-04-18,3.9382,0.0
2022-04-19,4.0205,2.09
2022-04-20,3.9748,-1.14
2022-04-21,3.9013,-1.85
2022-04-22,3.8197,-2.09
2022-04-25,3.8898,1.84
2022-04-26,3.7566,-3.42
2022-04-27,3.7527,-0.1
2022-04-28,3.8949,3.79
2022-04-29,3.7367,-4.06
2022-05-05,3.7012,-0.95
2022-05-06,3.6958,-0.15
2022-05-09,3.5761,-3.24
2022-05-10,3.6331,1.59
2022-05-11,3.525,-2.98
2022-05-12,3.5129,-0.34
2022-05-13,3.6743,4.59
2022-05-16,3.6291,-1.23
2022-05-17,3.7231,2.59
2022-05-18,3.5127,-5.65
2022-05-19,3.4969,-0.45
2022-05-20,3.4799,-0.49
2022-05-23,3.5052,0.73
2022-05-24,3.4152,-2.57
2022-05-25,3.4657,1.48
2022-05-26,3.5766,3.2
2022-05-27,3.7318,4.34
2022-05-30,3.7139,-0.48
2022-05-31,3.6806,-0.9
2022-06-01,3.6554,-0.68
2022-06-02,3.781,3.44
2022-06-06,3.6696,-2.95
2022-06-07,3.6994,0.81
2022-06-08,3.6717,-0.75
2022-06-09,3.5786,-2.54
2022-06-10,3.4579,-3.37
2022-06-13,3.3058,-4.4
2022-06-14,3.3274,0.65
2022-06-15,3.4108,2.51
2022-06-16,3.2556,-4.55
2022-06-17,3.283,0.84
2022-06-20,3.2959,0.39
2022-06-21,3.364,2.07
2022-06-22,3.3703,0.19
2022-06-23,3.4176,1.4
2022-06-24,3.5314,3.33
2022-06-27,3.4958,-1.01
2022-06-28,3.3934,-2.93
2022-06-29,3.4038,0.31
2022-06-30,3.3638,-1.18
2022-07-01,3.3743,0.31
2022-07-04,3.3832,0.26
2022-07-05,3.438,1.62
2022-07-06,3.4709,0.96
2022-07-07,3.5412,2.03
2022-07-08,3.5437,0.07
2022-07-11,3.4585,-2.4
2022-07-12,3.4412,-0.5
2022-07-13,3.436,-0.15
2022-07-14,3.4469,0.32
2022-07-15,3.5216,2.17
2022-07-18,3.4871,-0.98
2022-07-19,3.5959,3.12
2022-07-20,3.6528,1.58
2022-07-21,3.7154,1.71
2022-07-22,3.6432,-1.94
2022-07-25,3.623,-0.55
2022-07-26,3.5483,-2.06
2022-07-27,3.7114,4.6
2022-07-28,3.7286,0.46
2022-07-29,3.7983,1.87
2022-08-01,3.798,-0.01
2022-08-02,3.7856,-0.33
2022-08-03,3.9087,3.25
2022-08-04,3.917,0.21
2022-08-05,3.874,-1.1
2022-08-08,3.8753,0.03
2022-08-09,3.8245,-1.31
2022-08-10,3.9337,2.86
2022-08-11,3.8935,-1.02
2022-08-12,3.9773,2.15
2022-08-15,4.0064,0.73
2022-08-16,4.0151,0.22
2022-08-17,3.9754,-0.99
2022-08-18,3.9814,0.15
2022-08-19,3.9194,-1.56
2022-08-22,3.8228,-2.46
2022-08-23,3.8383,0.41
2022-08-24,3.8413,0.08
2022-08-25,3.9161,1.95
2022-08-26,3.754,-4.14
2022-08-29,3.7284,-0.68
2022-08-30,3.6911,-1.0
2022-08-31,3.6747,-0.44
2022-09-01,3.6715,-0.09
2022-09-02,3.6227,-1.33
2022-09-05,3.6265,0.1
2022-09-06,3.6056,-0.58
2022-09-07,3.6815,2.11
2022-09-08,3.7004,0.51
2022-09-09,3.7777,2.09
2022-09-13,3.6022,-4.65
2022-09-14,3.6416,1.09
2022-09-15,3.5778,-1.75
2022-09-16,3.5667,-0.31
2022-09-19,3.5985,0.89
2022-09-20,3.5715,-0.75
2022-09-21,3.5096,-1.73
2022-09-22,3.4809,-0.82
2022-09-23,3.4283,-1.51
2022-09-26,3.4261,-0.06
2022-09-27,3.4509,0.72
2022-09-28,3.5384,2.54
2022-09-29,3.4362,-2.89
2022-09-30,3.3717,-1.88
2022-10-10,3.3559,-0.47
2022-10-11,3.3173,-1.15
2022-10-12,3.3169,-0.01
2022-10-13,3.3924,2.28
2022-10-14,3.2868,-3.11
2022-10-17,3.4007,3.47
2022-10-18,3.4265,0.76
2022-10-19,3.4121,-0.42
2022-10-20,3.3986,-0.4
2022-10-21,3.4806,2.41
2022-10-24,3.5191,1.11
2022-10-25,3.6141,2.7
2022-10-26,3.5294,-2.34
2022-10-27,3.4604,-1.96
2022-10-28,3.5765,3.36
2022-10-31,3.5352,-1.15
2022-11-01,3.5132,-0.62
2022-11-02,3.396,-3.34
2022-11-03,3.3419,-1.59
2022-11-04,3.3988,1.7
2022-11-07,3.425,0.77
2022-11-08,3.4449,0.58
2022-11-09,3.3645,-2.33
2022-11-10,3.6267,7.79
2022-11-11,3.6714,1.23
2022-11-14,3.591,-2.19
2022-11-15,3.6216,0.85
2022-11-16,3.5669,-1.51
2022-11-17,3.5732,0.18
2022-11-18,3.5915,0.51
2022-11-21,3.5608,-0.85
2022-11-22,3.6294,1.93
2022-11-23,3.6477,0.5
2022-11-24,3.6438,-0.11
2022-11-25,3.6244,-0.53
2022-11-28,3.5855,-1.07
2022-11-29,3.5752,-0.29
2022-11-30,3.7255,4.2
2022-12-01,3.7067,-0.5
2022-12-02,3.6596,-1.27
2022-12-05,3.5889,-1.93
2022-12-06,3.4904,-2.74
2022-12-07,3.4842,-0.18
2022-12-08,3.5095,0.73
2022-12-09,3.4867,-0.65
2022-12-12,3.5277,1.18
2022-12-13,3.5733,1.29
2022-12-14,3.5351,-1.07
2022-12-15,3.4082,-3.59
2022-12-16,3.3963,-0.35
2022-12-19,3.3496,-1.38
2022-12-20,3.3508,0.04
2022-12-21,3.3911,1.2
2022-12-22,3.3134,-2.29
2022-12-23,3.3237,0.31
2022-12-26,3.3245,0.02
2022-12-27,3.2645,-1.8
2022-12-28,3.228,-1.12
2022-12-29,3.3114,2.58
2022-12-30,3.3014,-0.3
2022-12-31,3.3009,-0.02
2023-01-03,3.2713,-0.91
2023-01-04,3.2753,0.12
2023-01-05,3.216,-1.81
2023-01-06,3.3033,2.71
2023-01-09,3.296,-0.22
2023-01-10,3.2975,0.05
2023-01-11,3.3586,1.85
2023-01-12,3.3709,0.37
2023-01-13,3.3778,0.2
2023-01-16,3.3703,-0.22
2023-01-17,3.3779,0.23
2023-01-18,3.3506,-0.81
2023-01-19,3.3204,-0.9
2023-01-20,3.4135,2.8
2023-01-30,3.4943,2.37
2023-01-31,3.5477,1.53
2023-02-01,3.6185,2.0
2023-02-02,3.7285,3.04
2023-02-03,3.6748,-1.44
2023-02-06,3.6587,-0.44
2023-02-07,3.7463,2.39
2023-02-08,3.6669,-2.12
2023-02-09,3.6404,-0.72
2023-02-10,3.6174,-0.63
2023-02-13,3.6881,1.95
2023-02-14,3.713,0.68
2023-02-15,3.7448,0.86
2023-02-16,3.6904,-1.45
2023-02-17,3.6723,-0.49
2023-02-20,3.6712,-0.03
2023-02-21,3.5791,-2.51
2023-02-22,3.59,0.3
2023-02-23,3.6347,1.25
2023-02-24,3.5687,-1.82
2023-02-27,3.6233,1.53
2023-02-28,3.6161,-0.2
2023-03-01,3.5797,-1.01
2023-03-02,3.5838,0.11
2023-03-03,3.6705,2.42
2023-03-06,3.6659,-0.13
2023-03-07,3.6303,-0.97
2023-03-08,3.6666,1.0
2023-03-09,3.6072,-1.62
2023-03-10,3.5571,-1.39
2023-03-13,3.5718,0.41
2023-03-14,3.6339,1.74
2023-03-15,3.6353,0.04
2023-03-16,3.7548,3.29
2023-03-17,3.7306,-0.64
2023-03-20,3.7272,-0.09
2023-03-21,3.7837,1.52
2023-03-22,3.7292,-1.44
2023-03-23,3.7758,1.25
